X,Y
0.0,0.0
-0.7373688780783203,-0.6754902942615233
0.12363864559502333,1.408798596434362
1.0538470205147232,-1.3745568221620525
-1.9694269706308565,0.3483639007586287
1.8866941955758976,1.2001604111035398
-0.635898082038565,-2.36550916913456
-1.2194453649142722,2.3479678451778456
2.656801833374884,-0.9702597684001208
-2.7730366684134244,-1.1446692254247832
1.3403187214918526,2.8641832561514713
0.9926122841711884,-3.164604375480837
-2.997179549141437,1.7369268119895938
3.5214545813198517,0.7741819112465955
-2.151937276891796,-3.0609093348747725
-0.49771976140105956,3.840869047378584
3.0585959818241446,-2.5777879315353305
-4.119584716091115,-0.17035776163267385
3.0073085133506576,2.9926736383255457
-0.20134384491011698,-4.354246278762471
-2.865338403889152,3.4336330367699417
4.541650602805141,-0.6110726651059555
-3.8501668802873144,-2.6788458324320663
1.0525956694117302,4.678893283324132
2.4356789070708267,-4.250584461182987
-4.763463885983434,1.5196749017245792
4.6288447044133445,2.138643659524543
-2.006032227609469,-4.7933114547035425
-1.790921124306443,4.979216959172692
4.7668910059509635,-2.505344315135905
-5.296312842870249,-1.3960910681068328
3.011257085703364,4.683196639454858
0.9581363211911588,-5.575121056086072
-4.541784358263397,3.517413089620544
5.8110431269652905,0.48143304472113174
-4.017487592669979,-4.342786368536079
0.02926966298089392,5.999928606811
4.086917918094334,-4.505230508060546
-6.138108603063216,0.568878525698863
4.97451211929978,3.7754773439844156
-1.131991572873247,-6.222426783735101
-3.410339787840986,5.419371045745871
6.250267164954235,-1.7129391018640925
-5.834063230160499,-2.9939449270968947
2.3058291171076974,6.219578127389215
2.5292790181007287,-6.213110947713345
-6.128892214086618,2.9045963967664115
6.551350990159333,2.0198515301225295
-3.5030544341632877,-5.977341351411087
-1.4696666530082716,6.8439812922768475
5.764667212478582,-4.0949495637155815
-7.086605355446343,-0.8831899773883344
4.674016622598786,5.491226512507951
0.26531066949832993,-7.275273895094973
-5.157991090299749,5.234035528384233
7.4065232007517325,-0.3787005105968823
-5.768888174883556,-4.766542691059074
1.0432369706111597,7.4774097535944914
4.319062423897346,-6.2726150669778855
-7.485540699153065,1.7224054230415817
6.739471132677254,3.8183149230792828
-2.410077966943526,-7.429099823885352
-3.267627295639979,7.163980168648469
7.306868734670415,-3.0999466599114194
-7.540987395007137,-2.670862989436838
3.785580104670782,7.11824299045212
2.032390764972521,-7.865709616967463
-6.863242985624358,4.460481556993376
8.13378251542541,1.3570490012375602
-5.1181480476643495,-6.54251943536965
-0.6501056102205915,8.341304615919485
6.15735336400849,-5.752130001202455
-8.484877515776732,0.08278612363472332
6.356090828162811,5.709650548338715
-0.8356354241309925,-8.561641982583563
-5.201930418721041,6.9238659662637
8.569309573315378,-1.6021652338898866
-7.449520848340152,-4.63730947103441
2.375866332640645,8.506189462351795
4.019479292270902,-7.927407282271132
-8.371210207962344,3.1500539128889606
8.352217739526182,3.352679351137555
-3.9179261383875543,-8.163936230406236
-2.6416647522426513,8.719037064765743
7.884578820243199,-4.672624190684754
-9.02339113890718,-1.8916691979020521
5.407293293162654,7.534001542455257
1.108363444999633,-9.261292052072893
-7.1137199502017605,6.115144190458756
9.429279370710887,0.2978095852824952
-6.789514554197625,-6.625895571040841
0.533588484326035,9.52445711468085
6.073324177923568,-7.423929783467043
-9.544526094990811,1.379137999635798
8.012162670581995,5.459418406765725
-2.2319132418080314,-9.487811300876613
-4.7881848314917015,8.548291409367883
9.353284065715027,-3.084813962954879
-9.026755434325977,-4.064195655829873
3.930625838664927,9.140578784542017
3.2925552282502273,-9.442408594681872
-8.850004001324267,4.762082441174702
9.790569187186255,2.4788616320640173
-5.571928210825812,-8.482547731277641
-1.6291636463040788,10.067066395607073
8.039876931987669,-6.3529818918750705
-10.268282712850695,-0.7499134143163104
7.098199891533102,7.524331086537824
-0.1520848043878545,-10.391191953393719
-6.9389099118074355,7.800739018568725
10.433392498929608,-1.0697293878730876
-8.454018059829634,-6.2872552552027345
1.9956791676639993,10.393135458549164
5.573627292863355,-9.051777659678164
-10.269347466076685,2.9224138346552526
9.588137978509986,4.802875191492531
-3.8422964380854348,-10.06164788103201
-3.9804024438592998,10.057653622238089
9.770360205721255,-4.747637459880279
-10.455365354629592,-3.1121271344871575
5.630759930147517,9.396517578818502
2.2044374364658044,-10.776848128683456
-8.941862255052357,6.484065037587918
11.018255001506475,1.2641426825234297
-7.300097681022851,-8.408839030896287
-0.2984203929929079,11.176356529256124
7.8005826270401855,-8.07161140533406
-11.248575274384557,0.6852403202558786
8.791632166901923,7.12089908943354
-1.6790985216496135,-11.233015096339631
-6.374241321519772,9.453520379997594
11.1284849387815,-2.675223909752855
